CUST_ID,GENDER,BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C15577,F,1039.256129,618.75,1.0,0.0,0.0,0.916667,11,,0.0,1700.0,202.137436,262.20484,12
C13308,F,449.123098,65.0,1.0,354.816958,6.0,0.090909,1,0.090909,0.272727,2500.0,118.654655,239.240948,11
C14574,M,1138.014732,1170.48,1.0,920.050071,4.0,0.416667,5,,0.25,4500.0,1078.964657,247.32444?ñ,12
C17396,,88.173076,659.72,0.636364,0.0,0.0,0.583333,29,,0.0,4000.0,1070.775031,149.617347,12
C18321,,1245.654818,626.56,0.714286,1658.285219,6.0,0.428571,8,,0.285714,2500.0,249.873228,274.369204,7
C14169,F,16.179446,80.0,0.272727,0.0,0.0,0.166667,2,,0.0,5000.0,140.010501,69.870393,12
C13078,,2655.715643,0.0,1.0,2179.449214,7.0,0.0,0,,0.416667,3000.0,893.586488,637.350978,12
C12180,,4478.312669,2461.9,1.0,202.816167,2.0,0.166667,13,0.166667,0.166667,5000.0,1041.825559,1143.939064,12
C14595,F,25.950664,231.25,0.636364,0.0,0.0,0.666667,14,0.0,0.0,4000.0,209.115604,94.901424,12
C17169,,14.371243,294.28,0.363636,0.0,0.0,0.333333,8,0.0,0.0,2500.0,506.189083,124.313354,12
C13989,,39.557369,45.65,0.363636,0.0,0.0,0.083333,1,0.083333,0.0,3000.0,831.294005,237.52827,12
C10878,F,62.596086,475.0,1.0,0.0,0.0,1.0,12,0.0,0.0,1500.0,408.132037,170.451899,12
C10078,,532.334517,791.94,0.909091,0.0,0.0,0.272727,7,,0.0,6000.0,1305.177304,175.510344,11
C18548,F,17.699123,0.0,0.454545,29.421611,1.0,0.0,2,0.0,0.083333,2000.0,178.288304,82.738431,12
C19064,M,88.633107,450.0,1.0,0.0,0.0,1.0,9,0.0,0.0,1000.0,333.656186,148.510706,9
C10951,,0.867528,26.62,0.272727,0.0,0.0,0.333333,4,0.0,0.0,4500.0,18.336805,8.745383,12
C18212,,187.536914,530.04,0.818182,0.0?ñ,0.0,0.583333,7,,0.0,2500.0,926.946047,147.347019?ñ,12
C14412,F,31.870629,192.92,0.818182,0.0,0.0,0.166667,2,0.083333,0.0,5500.0,834.627595,92.360868,12
C13857,,2540.664814,383.28,1.0,0.0,0.0,1.0,12,,0.0,2900.0,1721.123332,1410.34689,-12
C12084,,763.992973,245.0,1.0,0.0,0.0,0.666667,10,,0.0,1500.0,1660.561025,344.810116,12
C15508,F,3093.592745,47.69,1.0,1438.951061,15.0,166.667,1,,0.583333,4100.0,4591.237633,723.343619,12
C19080,M,3271.424058,1173.28,0.888889,4122.912645,4.0,0.888889,16,0.0,0.333333,5000.0,817.177789,999.72555,9
C16780,,2433.487018,0.0,1.0,348.296735,6.0,0.0,0,,0.272727,2500.0,527.171985,1097.372571,11?ñ
C15511,F,1235.224095,637.28,1.0,0.0,0.0,1.0,13,,0.0,1500.0,742.382146,703.203441,12
C18855,M,13.44199,56.51,0.454545,0.0,0.0,0.25,3,,0.0,1000.0,190.431651,153.286406,12
C13946,F,40.479403,452.61,1.0,0.0,0.0,1.0,18,0.0,0.0,5000.0,426.404957,178.830469,12
C17841,M,2230.689402,0.0,1.0,2393.464326,4.0,0.0,0,0.0,0.166667,2500.0,458.73255,467.263413,12
C12253,,3086.75297,1015.91,1.0,0.0,0.0,0.916667,23,0.333333,0.0,10500.0,938.131271,807.263772,12
C15683,M,449.026889,313.2,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,136.096707,217.449281,12
C14919,,687.378139,74.42,1.0,0.0,0.0,0.25,3,,0.0,700.0,353.250281,??,12
C11459,,697.525591,462.38,1.0,345.3272,1.0,0.5,12,,0.083333,1000.0,134.938594,376.703445,12
C11849,,1127.607606,0.0,1.0,271.093275,,0.0,0,,0.083333,8500.0,662.387331,260.277533,12
C14909,,1967.70274,744.9,1.0,956.424536,7.0,0.5,10,,0.25,4000.0,449.758817,647.309788,12
C16645,,834.825957,0.0,1.0,1195.000251,6.0,0.0,0,,0.25,1200.0,1392.439311,221.752549,12
C13478,M,1003.774921,161.27,1.0,0.0,0.0,0.333333,8,,0.0,1200.0,257.638043,368.466873,12
C18646,F,121.385695,341.96,0.909091,0.0,0.0,1.0,16,,0.0,1000.0,626.768821,118.817204,12?ñ
C13413,F,1152.591573,50.0,0.666667,2172.551397,2.0,0.166667,1,0.166667,0.166667,2500.0,99.26684,405.504082,6
C16306,,1455.736956,1171.88,1.0,19.619461,1.0,0.363636,25,,0.090909,3700.0,350.750246,343.006271,11
C17161,,67.593395,619.59,0.454545,0.0,0.0,0.083333,1,,0.0,4000.0,997.081601,93.320933,12
C17149,,621.901025,573.36,1.0,0.0,0.0,0.25,4,0.083333,0.0,1100.0,875.900693,229.727141,12
C18871,M,49.519627,210.0,0.545455,446.514417,1.0,0.083333,1,,0.083333,500.0,885.24483,127.542299?ñ,12
C11557,,3019.914063,0.0,1.0,397.601082,2.0,0.0,0,,,3300.0,626.302973,954.804381,11
C12258,F,2113.287399,0.0,1.0,3130.155158,5.0,0.0,0,0.0,0.333333,3500.0,1927.253932,523.282646,12
C15248,F,15.848963,150.0,0.363636,0.0,0.0,0.25,3,,0.0,1600.0,119.468878,68.370436,12
C19026,,23.065122,150.0,0.7,0.0,0.0,0.5,5,0.0,0.0,1500.0,229.736383,116.745902,10
C11509,,465.033038,247.36,1.0,5291.769326,9.0,0.25,2,0.25,0.166667,8500.0,506.365178,188.551517,12
C14229,F,1267.054186,0.0,1000.0,1253.614385,8.0,0.0,0,0.0,0.166667,1500.0,209.297618,470.721288,12?ñ
C13538,,1413.006634,1678.69,1.0,392.356874,1.0,0.5,8,0.166667,0.083333,1800.0,2308.456562,510.627017,12
C12783,,2865.386926,0.0,1.0,965.180677,7.0,0.0,0,,0.416667,6500.0,1186.905688,726.990921,-12
C14383,,1733.972492,147.96,1.0,0.0?ñ,0.0,0.333333,8,0.0,0.0,1900.0,525.331558,670.323657,12
C10426,,62.287137,1263.29,1.0,0.0,0.0,1.0,25,,0.0,9500.0,1356.425369,??,12
C18641,M,527.528311,467.4,1.0,781.387131,1.0,1.0,12,0.0,0.083333,2000.0,2358.281344,596.811325,12
C12992,,1109.109473,113.0,1.0,189.801109,1.0,0.1,2,,0.1,2500.0,200.741855,234.552176,10
C17679,M,382.63138,0.0,1.0,748.78028,1.0,0.0,0,,0.090909,1200.0,566.605747,196.904622,-11
C18089,,666.010085,504.87,1.0,271.354588,1.0,0.166667,2,0.166667,0.083333,1000.0,631.927013,173.032903,12
C11079,M,1268.144319,0.0,1.0,1331.166485,5.0,0.0,0,,0.428571,1500.0,499.961286,206.737107,7
C18635,M,460.331646,0.0,0.545455,1759.775462,6.0,0.0,0,,0.416667,3000.0,357.29622,349.836034,12
C16478,,166.761294,1831.91,1.0,0.0,0.0,0.833333,19,,0.0,7000.0,1298.605481,162.966327,12
C13498,M,1089.475719,0.0,1.0,287.364895,1.0,0.0,0,0.0,0.083333,3000.0,373.306733,231.573591,12
C13103,,1310.839573,646.28,1.0,2350.427153,17.0,0.666667,15,0.333333,0.416667,1500.0,1758.379933,908.470064,12
C11344,M,275.956562,1943.1,0.363636,0.0,0.0,0.333333,10,0.25,0.0,1800.0,5018.330901,268.760421,12
C13687,F,1400.189725,0.0,1.0,48.568786,1.0,0.0,0,,0.090909,1500.0,292.26428,636.964586,11
C17823,M,489.488586,215.0,1.0,732.654518,10.0,0.333333,5,0.166667,0.416667,700.0,881.801225,??,12
C11328,,80.054576,315.0,0.454545,0.0,0.0,0.083333,1,0.083333,0.0,300.0,1054.977467,190.131556,12
C12604,,24.099873,294.0,1.0,0.0,0.0,1.0,12,0.0,0.0,5000.0,303.409519,185.055438,12
C17470,M,34.775517,0.0,1.0,18.240626,1.0,0.0,0,0.0,0.083333,1500.0,1132.985402,146.997558,12
C12261,M,2586.357487,0.0,1.0,256.100571,1.0,0.0,0,,0.083333,3000.0,658.61387,582.879568,12
C19049,,5.721468,83.43,0.9,0.0,0.0,0.9,9,,0.0,1500.0,78.559954,91.631089,10
C12674,,4413.803457,0.0,1.0,2007.044461,11.0,0.0,0,0.0,0.666667,5000.0,1305.912583,1423.184018,12
C17210,,1379.68959,1632.88,1.0,0.0,0.0,0.75,30,0.583333,0.0,6500.0,958.185395,410.953176,
C14814,,2992.591246,0.0,1.0,759.456509,9.0,0.0,0,,0.416667,3500.0,817.050377,825.529474,
C18865,F,553.901465,458.76,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,157.770746,257.530999,12
C14992,,1202.204204,435.04,1.0,0.0,0.0,0.916667,11,,0.0,1200.0,686.958695,847.988773,12
C15867,,117.324773,1101.0,1.0,0.0,0.0,1.0,21,,0.0,7500.0,1002.953582,178.537408,12
C13863,F,-542.036699,423.86,1.0,0.0?ñ,0.0,1.0,12,,0.0,2500.0,770.057042,211.127834,12
C11754,F,1569.88775,741.66,1.0,2710.997094,3.0,0.416667,8,,,4000.0,3306.369832,??,12
C16926,,2465.684327,467.7,1.0,934.710802,1.0,0.416667,13,,0.083333,3000.0,784.234756,958.838221,12
C11461,,920.922411,1227.93,1.0,0.0,0.0,0.916667,15,0.166667,0.0,8500.0,2219.82375,224.328091,
C11936,F,1247.423771,0.0,1.0,503.562164,3.0,0.0,0,,0.166667,1500.0,721.897274,273.128967,12
C11104,F,601.369472,35.8,1.0,0.0,0.0,0.083333,1,0.083333,0.0,750.0,255.502079,217.074658,12
C11217,,72.706076,508.56,0.272727,0.0,0.0,0.083333,2,,0.0,7000.0,2197.473031,217.322796,12
C12849,M,1197.052656,298.51,1.0,1362.13765,2.0,0.636364,8,0.090909,0.090909,1700.0,2048.896136,486.579542,11
C13310,,2308.191918,47.8,1.0,0.0,0.0,0.083333,1,0.0,0.0,3000.0,617.883193,590.47289,12
C13725,,4476.972577,360.95,1.0,840.962414,11.0,0.454545,??,0.181818,0.363636,7500.0,2230.331576,1484.636709,11
C11942,,1265.781431,1585.79,1.0,0.0,,1.0,22,0.416667,0.0,3000.0,338.977714,399.110239,12
C12558,,102.751154,1063.69,1.0,0.0,0.0,1.0,29,0.0,0.0,7000.0,1928.089519,164.687639,12
C18216,F,3076.422342,329.36,1.0,2248.274005,10.0,0.166667,3,0.0,0.5,3500.0,836.317805,1331.978248,12
C13292,,1461.259621,178.67,1.0,0.0,0.0,0.5,6,0.0,0.0,6500.0,666.357134,491.582146,12
C15227,,437.735369,483.65,0.909091,0.0,0.0,0.5,11,0.5,0.0,6000.0,1497.949644,211.310481,12
C13291,,2267.245868,0.0,1.0,2577.952598,,0.0,0,0.0,0.416667,3000.0,510.067074,468.709937,12
C12681,,4805.164203,0.0,1.0,949.587804,2000.0,0.0,0,,0.083333,8500.0,1260.875219,1622.411952,12
C10169,F,1610.040203,557.19,1.0,0.0,,0.25,5,,0.0,4000.0,422.711848,616.005839,12
C14404,,1017.086549,0.0,1.0,1046.611295,3.0,0.0,0,,0.166667,3500.0,2937.01018,309.461738,12
C18281,F,118.918332,1151.64,0.833333,0.0,0.0,0.833333,8,0.166667,0.0,2000.0,891.287913,70.63746,6
C15395,F,385.841997,24.63,1.0,0.0,0.0,0.416667,5,0.0,0.0,4500.0,1349.938041,203.987924,12
C16620,F,4059.160304,256.63,1.0,1328.657944,5.0,0.916667,11,0.0,0.333333,4500.0,936.605314,1565.524542,12
C13843,F,1784.447292,233.09,1.0,4469.29969,6.0,0.090909,2,0.090909,0.272727,3000.0,6168.238025,695.713182,11
C18291,,248.626137,2635.25,1.0,0.0,0.0,1.0,17,,0.0,5000.0,2425.107514,193.086366,12
C13967,F,-3876.778302,0.0,1.0,4269.018258,11.0,0.0,0,,0.25,7500.0,1342.57535,939.667646,12
C10716,,233.395491,2025.0,0.818182,385.62779,1.0,0.75,21,0.75,0.083333,6000.0,2420.445403,118.312302,12
C13561,M,1523.552696,1810.0,1.0,0.0,0.0,0.1,1,0.1,0.0,1850.0,368.561315,??,10
C14518,,10.05473,530.0,0.454545,0.0,,0.916667,12,,0.0,1000.0,538.553454,49.080612,12
C13488,F,962.855497,1839.69,0.909091,0.0,0.0,0.833333,19,0.25,0.0,5000.0,1331.30538,247.588037,12
C18842,M,21.739563,255.6,0.727273,0.0,0.0,0.666667,8,,0.0,1500.0,400.463395,137.193939,12
C12333,,44.174721,290.0,1000.0,0.0,0.0,0.75,9,,0.0,6000.0,326.635918,158.281177,12
C14167,,1024.990375,0.0,1.0,58.443227,,0.0,0,,0.166667,1200.0,291.517362,311.113799,12
C17063,,368.687038,0.0,0.818182,1587.748905,1.0,0.0,0,0.0,0.083333,2000.0,2115.925455,??,12
C18967,,-45.747578,0.0,0.363636,201.529984,2.0,0.0,0,,0.083333,1200.0,491.502618,106.285,12
C17092,,720.995394,547.46,0.909091,455.540479,13.0,0.909091,23?ñ,,,900.0,315.918387,544.286252,11
C12557,,818.310935,1071.8,0.545455,752.292181,3.0,0.333333,6,0.25,0.166667,2500.0,4763.080391,751.737661,12
C12900,M,2269.800656,0.0,0.714286,3359.844146,3.0,0.0,0,,0.142857,3500.0,403.640958,967.007841,7
C16479,F,1818.964688,1436.41,1.0,0.0,0.0,1.0,??,0.583333,0.0,6500.0,594.214126,438.285694,12
C16153,,208.039434,684.2,1.0,0.0,0.0,0.833333,26,0.5,0.0,4000.0,1194.108316,158.022532,12
C15569,M,91.861479,939.51,1.0,0.0,0.0,0.916667,11?ñ,0.0,0.0,3000.0,874.020918,180.358798,12
C16066,,212.25194,0.0,1.0,310.679119,3.0,0.0,0,0.0,0.166667,300.0,332.528057,193.718315,12
C15677,M,1696.302382,0.0,1.0,1578.159867,13.0,0.0,0,,0.666667,3000.0,650.716947,784.060078,12
C18100,,88.570138,535.83,1.0,0.0,0.0,1.0,29,0.0,0.0,2700.0,235.021379,137.341622,12
C16536,,2285.604784,75.0,1.0,2539.047806,13.0,0.25,3,0.0,0.333333,2500.0,531.583507,1072.905255,12
C12037,M,1454.551875,0.0,0.545455,3853.339512,10.0,0.0,0,0.0,0.25,4000.0,555.202392,693.582286,12
C14502,M,339.956112,2199.65,1.0,0.0,0.0,0.916667,13,,0.0,6000.0,2577.703016,242.28511,12
C16187,,969.583332,0.0,1.0,19.587825,1.0,0.0,0,0.0,0.083333,2500.0,481.98,301.076813,12
C14681,M,2124.826298,967.61,1.0,581.6512,3.0,0.833333,12,0.166667,0.25,5000.0,1778.725826,477.542826,12
C18437,M,5658.669875,740.89,1.0,4599.29664,5.0,0.583333,7,0.0,0.166667,11000.0,1328.416237,1851.570072,12
C18199,,15.587005,156.0,0.545455,0.0,0.0,0.545455,6,0.0,0.0,2000.0,168.726312,81.861265,11
C15699,,1540.077454,0.0,1.0,3490.330397,16.0,0.0,0,,0.583333,4000.0,383.056837,394.763386,12
C12640,,237.861439,569.02,1.0,1431.673728,3.0,0.5,6,,0.083333,3200.0,589.35887,186.59462,-12
C11242,,177.355165,1179.3,0.909091,0.0,0.0,0.75,13,,0.0,7500.0,815.01939,175.485133,
C13244,,1562.698176,354.04,1.0,0.0,0.0,0.916667,16,,0.0,6000.0,2975.946627,392.783086,12
C10698,,2927.082849,0.0,0.9,3987.822594,5.0,0.0,0,0.0,0.3,4000.0,862.790575,1178.426048,10
C15164,F,1241.565972,3637.75,1.0,6419.421654,8.0,0.833333,26,0.583333,0.333333,7000.0,8754.779769,407.886506,-12
C17364,,804.006538,0.0,1.0,266.561781,1.0,0.0,0,,0.083333,2500.0,226.212069,279.773547,12
C17734,,874.905296,484.04,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,873.429792,194.064343,12
C13246,,2251.631886,3727.77,1.0,0.0,0.0,1.0,14,0.083333,0.0,3150.0,3516.064225,795.92781,12
C17152,,1608.490095,91.0,1.0,1756.688037,9.0,0.5,7,,0.583333,3000.0,492.928487,434.150222,12
C16260,F,173.075416,0.0,0.2,1193.999651,1.0,0.0,0,,0.1,1200.0,329.112626,372.439588,10
C11551,F,4.392146,47.96,0.181818,0.0,0.0,0.166667,4,,0.0,3000.0,250.20211,87.580114,12
C18690,M,40.661132,235.3,0.909091,0.0,0.0,0.833333,10,,0.0,1000.0,279.23448,161.075173,12
C13901,,163.335524,460.95,0.545455,0.0,0.0,0.083333,2,,0.0,1500.0,162.939482,77.604225,12
C10192,,1706.014379,147.78,1.0,??,4.0,0.166667,2?ñ,0.0,0.25,6000.0,1186.062765,374.595505,12
C15525,,455.452678,1301.25,0.909091,0.0,0.0,0.5,9,0.5,0.0,1500.0,472.453467,170.192614,12
C16594,,1248.332959,478.32,1.0,157.20552,2.0,0.583333,8000,,0.083333,4000.0,1429.176523,360.158214?ñ,12
C10599,F,1068.031748,98.97,0.727273,0.0,0.0,0.416667,5,,0.0,2500.0,3594.989864,445.215577,12
C17112,F,98.935446,1002.0,0.363636,0.0,0.0,0.333333,4,0.0,0.0,1500.0,1863.921412,171.566972,12?ñ
C16544,,1316.179352,1278.04,1.0,114.843243,1.0,1.0,28,0.0,0.083333,1200.0,2069.375056,1951.939159,12
C18047,,0.0,1027.92,0.0,0.0,0.0,1.0,12,,0.0,2500.0,1028.353304,13.395434,12
C18890,,59.714532,305.84,0.909091,0.0,,0.833333,10,0.0,0.0,1000.0,345.566925,154.370997,12
C18667,F,318.805232,300.39,1.0,163.100401,8.0,1.0,13,0.1,0.1,1000.0,129.074206,247.966507,10
C17891,,3015.25965,0.0,1.0,4715.033095,11.0,0.0,0,0.0,0.416667,6000.0,2234.914332,719.810646,12
C10454,M,969.294446,0.0,1.0,340.249539,1.0,0.0,0,,0.083333,1200.0,591.853821,204.676682,12
C18616,F,940.351166,0.0,0.9,2045.393693,14.0,0.0,0,,0.8,3000.0,292.024227,301.379427,10
C13512,F,440.263759,891.66,1.0,0.0,0.0,250.0,3,0.25,0.0,7500.0,619.251006,188.075723,12
C15519,,1184.971992,0.0,1.0,4743.715012,10.0,0.0,0,0.0,0.5,3000.0,2355.267462,268.140818,12?ñ
C10807,M,2748.60877,0.0,1.0,434.319424,4.0,0.0,0,0.0,0.166667,3000.0,808.881566,1663.969183,12
C16269,M,1132.798883,411.24,1.0,0.0,0.0,0.5,13,,0.0,3000.0,814.752576,706.375896,12
C11061,,1076.571029,45.65,1.0,48.730842,1.0,0.083333,1,,0.083333,1200.0,299.78995,374.377774,12
C11941,,12.029327,581.21,0.272727,0.0,0.0,0.333333,11,0.0,0.0,4000.0,1333.87748,32.779615,12
C13887,M,224.812081,388.9,1.0,0.0,0.0,0.5,7,0.083333,0.0,1500.0,671.924423,171.946342,12
C12234,,2660.420641,0.0,1.0,382.272435,2.0,0.0,0,0.0,0.166667,5000.0,846.397004,687.079273,-12
C14468,,1739.13388,191.98,1.0,0.0,0.0,0.25,4,,0.0,2000.0,978.453301,634.093114,12
C17191,,2684.333591,1958.59,1.0,0.0,0.0,1.0,23,0.166667,,4000.0,1115.39686,619.23114,-12
C17903,M,25.474414,240.0,0.818182,0.0,0.0,1.0,12,,0.0,2000.0,188.072777,127.210691,12
C14791,M,3899.763741,0.0,1.0,925.72976,1.0,0.0,0,,0.083333,6500.0,877.767833,1454.215974?ñ,12
C11254,,4.398104,76.0,0.181818,0.0,,0.083333,1,,,1500.0,307.868817,109.152917,12
C17619,,33.880019,3421.12,0.909091,269.61939,2.0,0.916667,28,0.833333,0.166667,3500.0,3977.215235,45.434563,12
C18917,,1314.832328,0.0,0.909091,1430.220725,4.0,0.0,0,,0.166667,1500.0,277.83717,519.525787,12
C18236,,1377.40225,180.0,1.0,348.436666?ñ,3.0,142.857,1,,0.428571,1500.0,251.870405,247.576103,7
C12304,,1748.310383,0.0,1.0,157.152652,1.0,0.0,0,0.0,0.083333,2000.0,538.443435,484.32512,12
C10969,,330.273411,53.8,1.0,0.0,0.0,0.25,6,0.25,0.0,2500.0,429.112894,171.6492,12
C16707,F,156.700478,1259.21,1.0,0.0,0.0,1.0,21,0.0,0.0,6000.0,1178.012601,172.301492,12
C15217,,51.004807,431.93,0.909091,0.0,0.0,1.0,17,0.0,0.0,4000.0,1089.402716,135.20894,12
C16244,F,624.717922,0.0,0.857143,1761.331946,8.0,0.0,0,0.0,0.571429,1200.0,901.464465,169.693848,7
C13114,M,72.518075,525.0,1.0,0.0,0.0,1.0,12,,0.0,1000.0,553.4725,181.029848,12
C11045,F,1239.889457,3914.15,1.0,0.0,0.0,583.333,12,0.25,0.0,9500.0,3980.107176,511.121978,12
C16983,,202.326177,1800.0,0.888889,0.0,0.0,0.888889,9,,0.0,1000.0,1502.595015,144.69691,9
C18227,,31.812848,662.0,0.636364,0.0,0.0,500.0,7,0.083333,0.0,3500.0,955.231844,127.625326,12
C18420,M,2692.11891,594.7,1.0,346.333741,4.0,0.416667,12,,0.25,3500.0,4207.716509,1430.850565,12
C18841,,4.390888,0.0,0.272727,19.35123,1.0,0.0,0,0.0,0.083333,500.0,95.983734,112.02371,12
C11569,,2963.244696,0.0,0.777778,5713.47546,15.0,0.0,0,0.0,0.444444,7000.0,6310.629888,839.474205,
C15916,F,11.566281,148.56,1.0,0.0,0.0,1.0,12,,0.0,1500.0,128.994977,139.382867?ñ,12
C13112,M,1987.474619,2254.03,1.0,988.51815,1.0,0.75,30,,0.083333,3000.0,898.751834,862.981582,12
C14300,F,378.001129,1884.04,1.0,104.557174,1.0,0.416667,10,0.416667,0.083333,5000.0,2249.919761,164.460238,12
C15909,,1201.204437,117.89,1.0,0.0,0.0,0.333333,4,0.333333,0.0,1200.0,283.696314,454.665216,12
C14734,,108.766657,750.19,0.857143,0.0,0.0,714.286,7,,0.0,2500.0,498.643829,95.901909,7
C13596,,4345.879999,0.0,1.0,5114.886055,5.0,0.0,0,0.0,0.166667,5000.0,1035.564747,1546.857439,12
C11610,F,3232.346639,0.0,1.0,172.063782,8.0,0.0,0,,0.333333,3500.0,664.715954,1567.921939,12
C19138,,328.686581,2806.78,1.0,0.0,0.0,0.857143,26,,0.0,1200.0,1796.886852,93.017466,7
C12714,F,1304.460033,0.0,1.0,78.763096,2.0,0.0,0,0.0,0.166667,1500.0,395.136073,368.588193,12
C16171,,46.290578,553.18,1.0,0.0,0.0,0.75,13,,0.0,8000.0,467.565103,149.339136,12
C17398,F,303.740542,0.0,0.545455,869.489056,2000.0,0.0,0,,0.083333,1000.0,359.36061,211.249109,12
C13263,M,140.120632,644.16,1.0,0.0,0.0,0.916667,11,,0.0,1500.0,399.905138,163.128265,12
C16501,F,-1428.265873,1490.63,1.0,5411.208676,10.0,0.416667,19,0.333333,0.333333,5250.0,4644.297034,456.049907,12
C12094,,876.577775,1029.94,1.0,0.0,0.0,1.0,18,,0.0,2000.0,2221.896121,227.64056,12
C13016,,21.32716,309.74,1.0,0.0,0.0,1.0,19,,0.0,8500.0,444.809305,142.818479,12
C18627,,1355.437063,0.0,1.0,407.884977,6.0,0.0,0,,0.25,1500.0,642.558759,412.70964,12
C16381,,2336.510738,666.64,1.0,3230.62576,3.0,0.571429,4,0.0,0.428571,7000.0,822.387829,287.636364,7
C14422,M,1281.936062,43.0,1.0,0.0,0.0,0.083333,1,,0.0,1500.0,298.266234,287.394907,12
C17193,,45.66329,77.0,0.454545,0.0,0.0,0.083333,1,0.083333,0.0,300.0,569.468306,139.375154,12
C11223,F,971.681565,133.31,1.0,148.475392,2.0,0.583333,1,,0.166667,1000.0,496.155153,716.223809,12
C17389,M,950.716155,335.62,1.0,0.0,0.0,0.5,6,,0.0,1000.0,762.737851,726.519901,12
C18364,M,43.405954,520.65,0.818182,0.0,0.0,0.818182,10,0.090909,0.0,2000.0,515.760919,132.358795,11
C16180,,745.342323,49.25,1.0,0.0,0.0,0.083333,1,0.083333,0.0,1000.0,370.390221,215.208576,12
C14310,,1645.780139,150.0,1.0,0.0,0.0,0.083333,1,,0.0,1800.0,550.522713,689.616683,12
C14589,F,629.946336,1832.92,1.0,0.0,0.0,0.5,14,0.5,0.0,6500.0,1425.425074,231.1444,12
C14975,M,821.933113,987.26,1.0,0.0,0.0,0.916667,29,,0.0,6500.0,1605.098906,212.082883,12
C12875,F,2791.652315,0.0,1.0,229.417213,3.0,0.0,0,0.0,0.272727,3000.0,548.068694,1298.976568,11
C11263,,5.801666,88.97,0.272727,0.0,0.0,0.166667,2,0.083333,0.0,2720.0,620.204737,140.098388,12
C14448,F,62.759232,311.55,0.545455,0.0,0.0,0.166667,5,,0.0,1200.0,525.904979,86.934441,12
C12313,M,162.94835,400.0,0.545455,0.0,0.0,0.083333,1,,0.0,4000.0,137.20573,71.377094,12
C14234,F,117.439961,0.0,0.636364,279.060127,1.0,0.0,0,,0.083333,750.0,657.048813,189.20871,12
C11560,F,75.012641,480.02,0.545455,0.0,0.0,0.083333,1,0.083333,0.0,1950.0,485.738057,86.502541,12
C17646,,2320.107011,2118.42,0.888889,3285.570621,14.0,0.222222,14,,0.555556,5000.0,922.698832,1312.069434,9
C12243,M,5.016768,284.13,0.909091,0.0,0.0,0.916667,11,,0.0,4000.0,274.729879,4.390918,12
C18786,,117.344883,661.3,1.0,477.825546,1.0,1.0,13,,0.1,1200.0,562.896648,150.940292,
C18396,F,42.055305,774.37,1.0,0.0,0.0,1.0,19,0.0,0.0,3000.0,664.956348,66.346615,12
C13161,F,89.229937,830.0,0.909091,0.0,0.0,0.583333,8,0.0,0.0,4000.0,923.299373,138.908017,
C15286,,1606.56766,0.0,0.818182,1173.530445,3.0,0.0,0,0.0,0.25,4500.0,3883.138519,638.672701,12
C11909,F,52.776167,508.94,1.0,0.0,0.0,1.0,12,1.0,0.0,3000.0,478.833594,164.997774,12
C10886,,2173.621597,200.0,1.0,201.404735,4.0,0.083333,1,0.083333,0.25,8000.0,495.968187,502.765453,12
C10738,M,838.616485,375.57,1.0,99.587515,1000.0,0.25,3,,0.083333,6000.0,779.057364,179.42685,12
C15068,M,56.945201,328.1,0.454545,0.0,0.0,0.166667,4,0.166667,0.0,6500.0,437.845434,117.947254,12
C18375,,184.57666,408.36,1.0,0.0,0.0,1000.0,12,,0.0,1000.0,294.885863,239.73565,12
C12095,M,1666.224023,720.48,1.0,1143.146657,2.0,0.833333,15,0.0,0.083333,2300.0,2473.619496,462.38019,12
C10539,,1534.891604,0.0,1000.0,2614.626296,8.0,0.0,0,0.0,0.25,3000.0,304.984801,??,12
C14617,M,306.460387,0.0,1.0,191.834575,1.0,0.0,0,0.0,0.083333,7000.0,577.962789,171.809634,
C17151,F,293.979281,45.65,1.0,0.0,0.0,0.083333,1,,0.0,1800.0,486.063311,252.868183,12
C11978,,859.07875,0.0,1.0,909.986628,2.0,0.0,0,,0.166667,3500.0,1408.880515,244.822266,12
C17367,,1443.146299,235.4,1.0,615.789083,4000.0,0.5,6,,0.25,1800.0,831.048408,483.442294,12
C11304,F,18.776309,59.0,0.5,0.0,0.0,0.166667,1,0.166667,0.0,1200.0,127.623057,55.553231,6
C14223,M,45.785125,12.0,0.636364,166.160258,3.0,1.0,12,,0.083333,1200.0,39.556692,46.550149,12
C13365,M,3747.079869,0.0,1.0,3970.509167,6.0,0.0,0,,0.333333,6000.0,6841.765563,1249.799792,12
C10913,F,3558.685862,1036.19,1.0,3270.549354,11.0,0.25,6,0.25,0.5,7300.0,1616.614478,1100.977131,12
C17041,,10.801231,70.0,0.4,??,0.0,0.4,4,0.0,0.0,1200.0,45.214284,143.706295,
C14720,,1922.943603,110.8,1.0,0.0,0.0,0.166667,2,,,3000.0,551.431723,565.627471,12
C16015,,1111.811966,0.0,1.0,2028.487118,7.0,0.0,0,0.0,0.583333,2000.0,1264.471544,314.661601,12
